GeneSymbol,Ensembl ID,EntrezGene,ae,thresholdset,gene_count,drug_count,ae_count,drugs_with_ae,bioactive_drugs
MAP4K3,ENSG00000011566,,Skin reaction,11,3175,4905,2381,210,66
MAP4K3,ENSG00000011566,,Leukocytosis,11,3175,4905,2381,419,66
MAP4K3,ENSG00000011566,,Mental status changes,11,3175,4905,2381,517,66
MAP4K3,ENSG00000011566,,Aphasia,11,3175,4905,2381,539,66
MAP4K3,ENSG00000011566,,Skin ulcer,11,3175,4905,2381,408,66
MAP4K3,ENSG00000011566,,Pulmonary mass,11,3175,4905,2381,300,66
MAP4K3,ENSG00000011566,,Intervertebral disc protrusion,11,3175,4905,2381,236,66
MAP4K3,ENSG00000011566,,Papilloedema,11,3175,4905,2381,82,66
MAP4K3,ENSG00000011566,,Mobility decreased,11,3175,4905,2381,639,66
MAP4K3,ENSG00000011566,,Presyncope,11,3175,4905,2381,446,66
MAP4K3,ENSG00000011566,,Oesophageal varices haemorrhage,11,3175,4905,2381,31,66
MAP4K3,ENSG00000011566,,Heart rate irregular,11,3175,4905,2381,304,66
MAP4K3,ENSG00000011566,,Appetite disorder,11,3175,4905,2381,176,66
MAP4K3,ENSG00000011566,,Intra-abdominal haemorrhage,11,3175,4905,2381,28,66
MAP4K3,ENSG00000011566,,Angina unstable,11,3175,4905,2381,79,66
MAP4K3,ENSG00000011566,,Conjunctival haemorrhage,11,3175,4905,2381,74,66
MAP4K3,ENSG00000011566,,Therapy interrupted,11,3175,4905,2381,263,66
MAP4K3,ENSG00000011566,,Malnutrition,11,3175,4905,2381,210,66
MAP4K3,ENSG00000011566,,Atrioventricular block complete,11,3175,4905,2381,129,66
MAP4K3,ENSG00000011566,,Crohn's disease,11,3175,4905,2381,206,66
MAP4K3,ENSG00000011566,,Affective disorder,11,3175,4905,2381,131,66
MAP4K3,ENSG00000011566,,Tinnitus,11,3175,4905,2381,1000,66
MAP4K3,ENSG00000011566,,Neck pain,11,3175,4905,2381,745,66
MAP4K3,ENSG00000011566,,Metastases to lymph nodes,11,3175,4905,2381,109,66
MAP4K3,ENSG00000011566,,Hypersensitivity vasculitis,11,3175,4905,2381,179,66
MAP4K3,ENSG00000011566,,Conjunctivitis,11,3175,4905,2381,498,66
MAP4K3,ENSG00000011566,,Hyperammonaemic encephalopathy,11,3175,4905,2381,38,66
MAP4K3,ENSG00000011566,,Contusion,11,3175,4905,2381,842,66
MAP4K3,ENSG00000011566,,Shock,11,3175,4905,2381,499,66
MAP4K3,ENSG00000011566,,Skin infection,11,3175,4905,2381,200,66
MAP4K3,ENSG00000011566,,Hyperbilirubinaemia,11,3175,4905,2381,497,66
MAP4K3,ENSG00000011566,,Cardiac failure chronic,11,3175,4905,2381,257,66
MAP4K3,ENSG00000011566,,Lung adenocarcinoma,11,3175,4905,2381,42,66
MAP4K3,ENSG00000011566,,Dry throat,11,3175,4905,2381,240,66
MAP4K3,ENSG00000011566,,Joint stiffness,11,3175,4905,2381,297,66
MAP4K3,ENSG00000011566,,Carotid arteriosclerosis,11,3175,4905,2381,45,66
MAP4K3,ENSG00000011566,,Cytokine release syndrome,11,3175,4905,2381,92,66
MAP4K3,ENSG00000011566,,Wound haemorrhage,11,3175,4905,2381,47,66
MAP4K3,ENSG00000011566,,Product physical issue,11,3175,4905,2381,175,66
MAP4K3,ENSG00000011566,,Cachexia,11,3175,4905,2381,111,66
MAP4K3,ENSG00000011566,,Hypoaesthesia oral,11,3175,4905,2381,210,66
MAP4K3,ENSG00000011566,,Bone disorder,11,3175,4905,2381,138,66
MAP4K3,ENSG00000011566,,Gingival disorder,11,3175,4905,2381,29,66
MAP4K3,ENSG00000011566,,Therapy change,11,3175,4905,2381,94,66
MAP4K3,ENSG00000011566,,Intraventricular haemorrhage,11,3175,4905,2381,43,66
MAP4K3,ENSG00000011566,,Generalised oedema,11,3175,4905,2381,298,66
MAP4K3,ENSG00000011566,,Hepatitis,11,3175,4905,2381,808,66
MAP4K3,ENSG00000011566,,Plasma cell myeloma,11,3175,4905,2381,92,66
MAP4K3,ENSG00000011566,,Blood pressure diastolic decreased,11,3175,4905,2381,96,66
MAP4K3,ENSG00000011566,,Pulmonary toxicity,11,3175,4905,2381,118,66
MAP4K3,ENSG00000011566,,Venoocclusive liver disease,11,3175,4905,2381,92,66
MAP4K3,ENSG00000011566,,Prostatic disorder,11,3175,4905,2381,24,66
MAP4K3,ENSG00000011566,,Skin burning sensation,11,3175,4905,2381,263,66
MAP4K3,ENSG00000011566,,Dry eye,11,3175,4905,2381,497,66
MAP4K3,ENSG00000011566,,Haemoptysis,11,3175,4905,2381,422,66
MAP4K3,ENSG00000011566,,Glomerular filtration rate decreased,11,3175,4905,2381,216,66
MAP4K3,ENSG00000011566,,Pollakiuria,11,3175,4905,2381,674,66
MAP4K3,ENSG00000011566,,"Hallucinations, mixed",11,3175,4905,2381,66,66
MAP4K3,ENSG00000011566,,Blood disorder,11,3175,4905,2381,216,66
MAP4K3,ENSG00000011566,,Infection,11,3175,4905,2381,1085,66
MAP4K3,ENSG00000011566,,Emotional distress,11,3175,4905,2381,304,66
MAP4K3,ENSG00000011566,,Diplopia,11,3175,4905,2381,599,66
MAP4K3,ENSG00000011566,,Hypokalaemia,11,3175,4905,2381,949,66
MAP4K3,ENSG00000011566,,Amenorrhoea,11,3175,4905,2381,184,66
MAP4K3,ENSG00000011566,,Blood glucose abnormal,11,3175,4905,2381,126,66
MAP4K3,ENSG00000011566,,Epistaxis,11,3175,4905,2381,870,66
MAP4K3,ENSG00000011566,,Lymphoma,11,3175,4905,2381,168,66
MAP4K3,ENSG00000011566,,Expired product administered,11,3175,4905,2381,297,66
MAP4K3,ENSG00000011566,,Intestinal haemorrhage,11,3175,4905,2381,65,66
MAP4K3,ENSG00000011566,,Tenderness,11,3175,4905,2381,172,66
MAP4K3,ENSG00000011566,,Dementia,11,3175,4905,2381,328,66
MAP4K3,ENSG00000011566,,Eyelid oedema,11,3175,4905,2381,263,66
MAP4K3,ENSG00000011566,,Arterial occlusive disease,11,3175,4905,2381,70,66
MAP4K3,ENSG00000011566,,Hepatitis B,11,3175,4905,2381,97,66
MAP4K3,ENSG00000011566,,Arthritis bacterial,11,3175,4905,2381,55,66
MAP4K3,ENSG00000011566,,Hypertransaminasaemia,11,3175,4905,2381,159,66
MAP4K3,ENSG00000011566,,Device occlusion,11,3175,4905,2381,69,66
MAP4K3,ENSG00000011566,,Ascites,11,3175,4905,2381,547,66
MAP4K3,ENSG00000011566,,Gangrene,11,3175,4905,2381,75,66
MAP4K3,ENSG00000011566,,Fear,11,3175,4905,2381,266,66
MAP4K3,ENSG00000011566,,Neurological decompensation,11,3175,4905,2381,63,66
MAP4K3,ENSG00000011566,,Unevaluable event,11,3175,4905,2381,575,66
MAP4K3,ENSG00000011566,,Acute graft versus host disease,11,3175,4905,2381,63,66
MAP4K3,ENSG00000011566,,Cardiomyopathy,11,3175,4905,2381,313,66
MAP4K3,ENSG00000011566,,Lymphocytosis,11,3175,4905,2381,57,66
MAP4K3,ENSG00000011566,,Breast cancer metastatic,11,3175,4905,2381,47,66
MAP4K3,ENSG00000011566,,Drug ineffective for unapproved indication,11,3175,4905,2381,654,66
MAP4K3,ENSG00000011566,,Emotional disorder,11,3175,4905,2381,315,66
MAP4K3,ENSG00000011566,,Pleuritic pain,11,3175,4905,2381,48,66
MAP4K3,ENSG00000011566,,Blood magnesium decreased,11,3175,4905,2381,121,66
MAP4K3,ENSG00000011566,,Tongue disorder,11,3175,4905,2381,71,66
MAP4K3,ENSG00000011566,,Head injury,11,3175,4905,2381,422,66
MAP4K3,ENSG00000011566,,Yellow skin,11,3175,4905,2381,35,66
MAP4K3,ENSG00000011566,,Acute myeloid leukaemia,11,3175,4905,2381,183,66
MAP4K3,ENSG00000011566,,Stomatitis,11,3175,4905,2381,715,66
MAP4K3,ENSG00000011566,,Skin disorder,11,3175,4905,2381,511,66
MAP4K3,ENSG00000011566,,Shoulder arthroplasty,11,3175,4905,2381,27,66
MAP4K3,ENSG00000011566,,Muscular weakness,11,3175,4905,2381,1174,66
MAP4K3,ENSG00000011566,,Disturbance in attention,11,3175,4905,2381,677,66
MAP4K3,ENSG00000011566,,Flatulence,11,3175,4905,2381,826,66
MAP4K3,ENSG00000011566,,Thyroid function test abnormal,11,3175,4905,2381,30,66
MAP4K3,ENSG00000011566,,Nasal congestion,11,3175,4905,2381,651,66
MAP4K3,ENSG00000011566,,Chronic obstructive pulmonary disease,11,3175,4905,2381,575,66
MAP4K3,ENSG00000011566,,Posterior reversible encephalopathy syndrome,11,3175,4905,2381,213,66
MAP4K3,ENSG00000011566,,Hypogammaglobulinaemia,11,3175,4905,2381,124,66
MAP4K3,ENSG00000011566,,Feeling jittery,11,3175,4905,2381,229,66
MAP4K3,ENSG00000011566,,Blood urea increased,11,3175,4905,2381,295,66
MAP4K3,ENSG00000011566,,Oral pain,11,3175,4905,2381,259,66
MAP4K3,ENSG00000011566,,Psychomotor hyperactivity,11,3175,4905,2381,231,66
MAP4K3,ENSG00000011566,,Dermatitis,11,3175,4905,2381,331,66
MAP4K3,ENSG00000011566,,Gastrooesophageal reflux disease,11,3175,4905,2381,896,66
MAP4K3,ENSG00000011566,,Crying,11,3175,4905,2381,399,66
MAP4K3,ENSG00000011566,,Irritability,11,3175,4905,2381,804,66
MAP4K3,ENSG00000011566,,Musculoskeletal chest pain,11,3175,4905,2381,221,66
MAP4K3,ENSG00000011566,,Mental disorder,11,3175,4905,2381,554,66
MAP4K3,ENSG00000011566,,Serum ferritin increased,11,3175,4905,2381,55,66
MAP4K3,ENSG00000011566,,Delusion,11,3175,4905,2381,189,66
MAP4K3,ENSG00000011566,,Gallbladder disorder,11,3175,4905,2381,110,66
MAP4K3,ENSG00000011566,,Renal pain,11,3175,4905,2381,135,66
MAP4K3,ENSG00000011566,,Eye haemorrhage,11,3175,4905,2381,129,66
MAP4K3,ENSG00000011566,,Eosinophil count increased,11,3175,4905,2381,174,66
MAP4K3,ENSG00000011566,,Postoperative wound infection,11,3175,4905,2381,54,66
MAP4K3,ENSG00000011566,,Renal cell carcinoma,11,3175,4905,2381,30,66
MAP4K3,ENSG00000011566,,Eating disorder,11,3175,4905,2381,352,66
MAP4K3,ENSG00000011566,,Delirium,11,3175,4905,2381,651,66
MAP4K3,ENSG00000011566,,Gynaecomastia,11,3175,4905,2381,256,66
MAP4K3,ENSG00000011566,,Product prescribing error,11,3175,4905,2381,379,66
MAP4K3,ENSG00000011566,,Calciphylaxis,11,3175,4905,2381,25,66
MAP4K3,ENSG00000011566,,Paraesthesia oral,11,3175,4905,2381,251,66
MAP4K3,ENSG00000011566,,Hair colour changes,11,3175,4905,2381,36,66
MAP4K3,ENSG00000011566,,Cerebral aspergillosis,11,3175,4905,2381,27,66
MAP4K3,ENSG00000011566,,Rash papular,11,3175,4905,2381,243,66
MAP4K3,ENSG00000011566,,Illness,11,3175,4905,2381,649,66
MAP4K3,ENSG00000011566,,Enterococcal infection,11,3175,4905,2381,113,66
MAP4K3,ENSG00000011566,,Oesophageal candidiasis,11,3175,4905,2381,90,66
MAP4K3,ENSG00000011566,,Lung neoplasm malignant,11,3175,4905,2381,302,66
MAP4K3,ENSG00000011566,,Vaginal haemorrhage,11,3175,4905,2381,226,66
MAP4K3,ENSG00000011566,,Liver function test increased,11,3175,4905,2381,410,66
MAP4K3,ENSG00000011566,,Dyspepsia,11,3175,4905,2381,1312,66
MAP4K3,ENSG00000011566,,Sudden death,11,3175,4905,2381,223,66
MAP4K3,ENSG00000011566,,Rhinovirus infection,11,3175,4905,2381,81,66
MAP4K3,ENSG00000011566,,Intracardiac thrombus,11,3175,4905,2381,30,66
MAP4K3,ENSG00000011566,,Cytomegalovirus chorioretinitis,11,3175,4905,2381,78,66
MAP4K3,ENSG00000011566,,Pancreatitis,11,3175,4905,2381,786,66
MAP4K3,ENSG00000011566,,Metastases to liver,11,3175,4905,2381,182,66
MAP4K3,ENSG00000011566,,Pulmonary congestion,11,3175,4905,2381,242,66
MAP4K3,ENSG00000011566,,Constipation,11,3175,4905,2381,1687,66
MAP4K3,ENSG00000011566,,Therapy partial responder,11,3175,4905,2381,247,66
MAP4K3,ENSG00000011566,,Splenic infarction,11,3175,4905,2381,28,66
MAP4K3,ENSG00000011566,,Arthritis infective,11,3175,4905,2381,44,66
MAP4K3,ENSG00000011566,,Troponin increased,11,3175,4905,2381,159,66
MAP4K3,ENSG00000011566,,Product odour abnormal,11,3175,4905,2381,87,66
MAP4K3,ENSG00000011566,,Glossodynia,11,3175,4905,2381,197,66
MAP4K3,ENSG00000011566,,Diabetes mellitus,11,3175,4905,2381,791,66
MAP4K3,ENSG00000011566,,Overdose,11,3175,4905,2381,1010,66
MAP4K3,ENSG00000011566,,Adrenal insufficiency,11,3175,4905,2381,305,66
MAP4K3,ENSG00000011566,,Klebsiella sepsis,11,3175,4905,2381,45,66
MAP4K3,ENSG00000011566,,Vulvovaginal mycotic infection,11,3175,4905,2381,37,66
MAP4K3,ENSG00000011566,,Sjogren's syndrome,11,3175,4905,2381,63,66
MAP4K3,ENSG00000011566,,Hepatitis E,11,3175,4905,2381,25,66
MAP4K3,ENSG00000011566,,Face oedema,11,3175,4905,2381,313,66
MAP4K3,ENSG00000011566,,Diabetes mellitus inadequate control,11,3175,4905,2381,175,66
MAP4K3,ENSG00000011566,,Renal cyst,11,3175,4905,2381,118,66
MAP4K3,ENSG00000011566,,Labelled drug-drug interaction medication error,11,3175,4905,2381,191,66
MAP4K3,ENSG00000011566,,Chills,11,3175,4905,2381,1268,66
MAP4K3,ENSG00000011566,,Tumour haemorrhage,11,3175,4905,2381,49,66
MAP4K3,ENSG00000011566,,Macular oedema,11,3175,4905,2381,64,66
MAP4K3,ENSG00000011566,,Skin toxicity,11,3175,4905,2381,96,66
MAP4K3,ENSG00000011566,,Intentional product misuse,11,3175,4905,2381,803,66
MAP4K3,ENSG00000011566,,Aortic aneurysm,11,3175,4905,2381,55,66
MAP4K3,ENSG00000011566,,Drug level increased,11,3175,4905,2381,301,66
MAP4K3,ENSG00000011566,,Thrombosis,11,3175,4905,2381,826,66
MAP4K3,ENSG00000011566,,Skin hyperpigmentation,11,3175,4905,2381,111,66
MAP4K3,ENSG00000011566,,Spinal fusion surgery,11,3175,4905,2381,37,66
MAP4K3,ENSG00000011566,,Knee arthroplasty,11,3175,4905,2381,181,66
MAP4K3,ENSG00000011566,,Blood alkaline phosphatase increased,11,3175,4905,2381,461,66
MAP4K3,ENSG00000011566,,Platelet disorder,11,3175,4905,2381,25,66
MAP4K3,ENSG00000011566,,Mood swings,11,3175,4905,2381,306,66
MAP4K3,ENSG00000011566,,Nail disorder,11,3175,4905,2381,152,66
MAP4K3,ENSG00000011566,,Decreased activity,11,3175,4905,2381,118,66
MAP4K3,ENSG00000011566,,Liver disorder,11,3175,4905,2381,639,66
MAP4K3,ENSG00000011566,,Apathy,11,3175,4905,2381,200,66
MAP4K3,ENSG00000011566,,Subdural haematoma,11,3175,4905,2381,158,66
MAP4K3,ENSG00000011566,,Escherichia bacteraemia,11,3175,4905,2381,52,66
MAP4K3,ENSG00000011566,,Ear pain,11,3175,4905,2381,318,66
MAP4K3,ENSG00000011566,,Urinary incontinence,11,3175,4905,2381,511,66
MAP4K3,ENSG00000011566,,Upper respiratory tract infection,11,3175,4905,2381,830,66
MAP4K3,ENSG00000011566,,Orthostatic hypotension,11,3175,4905,2381,517,66
MAP4K3,ENSG00000011566,,Systemic candida,11,3175,4905,2381,88,66
MAP4K3,ENSG00000011566,,Anorectal discomfort,11,3175,4905,2381,53,66
MAP4K3,ENSG00000011566,,Renal artery stenosis,11,3175,4905,2381,41,66
MAP4K3,ENSG00000011566,,Jaundice cholestatic,11,3175,4905,2381,250,66
MAP4K3,ENSG00000011566,,Trigger finger,11,3175,4905,2381,32,66
MAP4K3,ENSG00000011566,,Hepatic lesion,11,3175,4905,2381,74,66
MAP4K3,ENSG00000011566,,Corneal opacity,11,3175,4905,2381,46,66
MAP4K3,ENSG00000011566,,Hepatocellular injury,11,3175,4905,2381,551,66
MAP4K3,ENSG00000011566,,Panniculitis,11,3175,4905,2381,52,66
MAP4K3,ENSG00000011566,,Haemorrhage intracranial,11,3175,4905,2381,187,66
MAP4K3,ENSG00000011566,,Non-small cell lung cancer,11,3175,4905,2381,40,66
MAP4K3,ENSG00000011566,,Central nervous system lesion,11,3175,4905,2381,138,66
MAP4K3,ENSG00000011566,,Pneumonia viral,11,3175,4905,2381,59,66
MAP4K3,ENSG00000011566,,Coordination abnormal,11,3175,4905,2381,200,66
MAP4K3,ENSG00000011566,,Spinal compression fracture,11,3175,4905,2381,78,66
MAP4K3,ENSG00000011566,,Carpal tunnel syndrome,11,3175,4905,2381,136,66
MAP4K3,ENSG00000011566,,Feeding disorder,11,3175,4905,2381,340,66
MAP4K3,ENSG00000011566,,Bacterial infection,11,3175,4905,2381,375,66
MAP4K3,ENSG00000011566,,Injury,11,3175,4905,2381,445,66
MAP4K3,ENSG00000011566,,Stent placement,11,3175,4905,2381,71,66
MAP4K3,ENSG00000011566,,Hyperpyrexia,11,3175,4905,2381,64,66
MAP4K3,ENSG00000011566,,Neuropathy peripheral,11,3175,4905,2381,871,66
MAP4K3,ENSG00000011566,,Keratitis,11,3175,4905,2381,103,66
MAP4K3,ENSG00000011566,,Death,11,3175,4905,2381,1404,66
MAP4K3,ENSG00000011566,,Disability,11,3175,4905,2381,206,66
MAP4K3,ENSG00000011566,,Photopsia,11,3175,4905,2381,65,66
MAP4K3,ENSG00000011566,,Walking aid user,11,3175,4905,2381,88,66
MAP4K3,ENSG00000011566,,Embolism,11,3175,4905,2381,271,66
MAP4K3,ENSG00000011566,,Systemic inflammatory response syndrome,11,3175,4905,2381,95,66
MAP4K3,ENSG00000011566,,Therapeutic response shortened,11,3175,4905,2381,113,66
MAP4K3,ENSG00000011566,,Weight decreased,11,3175,4905,2381,1339,66
MAP4K3,ENSG00000011566,,Body temperature decreased,11,3175,4905,2381,139,66
MAP4K3,ENSG00000011566,,Pulmonary hypertension,11,3175,4905,2381,296,66
MAP4K3,ENSG00000011566,,Toxicity to various agents,11,3175,4905,2381,1079,66
MAP4K3,ENSG00000011566,,Rotator cuff syndrome,11,3175,4905,2381,98,66
MAP4K3,ENSG00000011566,,Dysstasia,11,3175,4905,2381,369,66
MAP4K3,ENSG00000011566,,Portal hypertension,11,3175,4905,2381,75,66
MAP4K3,ENSG00000011566,,Graft versus host disease in liver,11,3175,4905,2381,30,66
MAP4K3,ENSG00000011566,,Onychoclasis,11,3175,4905,2381,62,66
MAP4K3,ENSG00000011566,,Staphylococcal infection,11,3175,4905,2381,450,66
MAP4K3,ENSG00000011566,,Pancytopenia,11,3175,4905,2381,720,66
MAP4K3,ENSG00000011566,,Bedridden,11,3175,4905,2381,165,66
MAP4K3,ENSG00000011566,,Swollen tongue,11,3175,4905,2381,493,66
MAP4K3,ENSG00000011566,,Aphthous ulcer,11,3175,4905,2381,169,66
MAP4K3,ENSG00000011566,,Gastroenteritis viral,11,3175,4905,2381,190,66
MAP4K3,ENSG00000011566,,Joint injury,11,3175,4905,2381,240,66
MAP4K3,ENSG00000011566,,Bundle branch block left,11,3175,4905,2381,107,66
MAP4K3,ENSG00000011566,,Hydrocephalus,11,3175,4905,2381,95,66
MAP4K3,ENSG00000011566,,Emergency care,11,3175,4905,2381,32,66
MAP4K3,ENSG00000011566,,Osteonecrosis,11,3175,4905,2381,209,66
MAP4K3,ENSG00000011566,,Immunodeficiency,11,3175,4905,2381,210,66
MAP4K3,ENSG00000011566,,Enteritis,11,3175,4905,2381,108,66
MAP4K3,ENSG00000011566,,Tremor,11,3175,4905,2381,1455,66
MAP4K3,ENSG00000011566,,Urosepsis,11,3175,4905,2381,170,66
MAP4K3,ENSG00000011566,,Paraesthesia,11,3175,4905,2381,1463,66
MAP4K3,ENSG00000011566,,Thrombotic thrombocytopenic purpura,11,3175,4905,2381,104,66
MAP4K3,ENSG00000011566,,Altered state of consciousness,11,3175,4905,2381,540,66
MAP4K3,ENSG00000011566,,Thrombotic microangiopathy,11,3175,4905,2381,155,66
MAP4K3,ENSG00000011566,,Portal vein thrombosis,11,3175,4905,2381,50,66
MAP4K3,ENSG00000011566,,Peripheral motor neuropathy,11,3175,4905,2381,65,66
MAP4K3,ENSG00000011566,,Swelling face,11,3175,4905,2381,931,66
MAP4K3,ENSG00000011566,,Muscle strain,11,3175,4905,2381,63,66
MAP4K3,ENSG00000011566,,Pulmonary fibrosis,11,3175,4905,2381,307,66
MAP4K3,ENSG00000011566,,Malignant neoplasm progression,11,3175,4905,2381,414,66
MAP4K3,ENSG00000011566,,Pneumatosis intestinalis,11,3175,4905,2381,60,66
MAP4K3,ENSG00000011566,,Hypoacusis,11,3175,4905,2381,456,66
MAP4K3,ENSG00000011566,,Failure to thrive,11,3175,4905,2381,53,66
MAP4K3,ENSG00000011566,,Burning sensation,11,3175,4905,2381,762,66
MAP4K3,ENSG00000011566,,White blood cell count decreased,11,3175,4905,2381,617,66
MAP4K3,ENSG00000011566,,Cheilitis,11,3175,4905,2381,66,66
MAP4K3,ENSG00000011566,,Speech disorder,11,3175,4905,2381,709,66
MAP4K3,ENSG00000011566,,Decreased immune responsiveness,11,3175,4905,2381,54,66
MAP4K3,ENSG00000011566,,Peptic ulcer,11,3175,4905,2381,100,66
MAP4K3,ENSG00000011566,,Enterocolitis,11,3175,4905,2381,157,66
MAP4K3,ENSG00000011566,,Erysipelas,11,3175,4905,2381,91,66
MAP4K3,ENSG00000011566,,Sinusitis fungal,11,3175,4905,2381,37,66
MAP4K3,ENSG00000011566,,Visual acuity reduced,11,3175,4905,2381,355,66
MAP4K3,ENSG00000011566,,Back disorder,11,3175,4905,2381,128,66
MAP4K3,ENSG00000011566,,Menstrual disorder,11,3175,4905,2381,147,66
MAP4K3,ENSG00000011566,,Cataract,11,3175,4905,2381,653,66
MAP4K3,ENSG00000011566,,Ulcerative keratitis,11,3175,4905,2381,64,66
MAP4K3,ENSG00000011566,,Escherichia infection,11,3175,4905,2381,139,66
MAP4K3,ENSG00000011566,,Hepatosplenomegaly,11,3175,4905,2381,86,66
MAP4K3,ENSG00000011566,,Hemiplegia,11,3175,4905,2381,129,66
MAP4K3,ENSG00000011566,,Renal impairment,11,3175,4905,2381,1065,66
MAP4K3,ENSG00000011566,,Oxygen saturation decreased,11,3175,4905,2381,661,66
MAP4K3,ENSG00000011566,,Poor quality product administered,11,3175,4905,2381,79,66
MAP4K3,ENSG00000011566,,Haemophagocytic lymphohistiocytosis,11,3175,4905,2381,147,66
MAP4K3,ENSG00000011566,,Granulocytopenia,11,3175,4905,2381,71,66
MAP4K3,ENSG00000011566,,Adverse event,11,3175,4905,2381,776,66
MAP4K3,ENSG00000011566,,Ventricular extrasystoles,11,3175,4905,2381,215,66
MAP4K3,ENSG00000011566,,Tricuspid valve incompetence,11,3175,4905,2381,160,66
MAP4K3,ENSG00000011566,,Ecchymosis,11,3175,4905,2381,218,66
MAP4K3,ENSG00000011566,,Spinal pain,11,3175,4905,2381,192,66
MAP4K3,ENSG00000011566,,Breast cancer female,11,3175,4905,2381,41,66
MAP4K3,ENSG00000011566,,Therapeutic response unexpected,11,3175,4905,2381,438,66
MAP4K3,ENSG00000011566,,Dermatitis exfoliative,11,3175,4905,2381,392,66
MAP4K3,ENSG00000011566,,Prescribed overdose,11,3175,4905,2381,295,66
MAP4K3,ENSG00000011566,,Cellulitis,11,3175,4905,2381,643,66
MAP4K3,ENSG00000011566,,Cognitive disorder,11,3175,4905,2381,681,66
MAP4K3,ENSG00000011566,,Subarachnoid haemorrhage,11,3175,4905,2381,169,66
MAP4K3,ENSG00000011566,,Respiratory distress,11,3175,4905,2381,564,66
MAP4K3,ENSG00000011566,,Febrile bone marrow aplasia,11,3175,4905,2381,106,66
MAP4K3,ENSG00000011566,,Electrocardiogram QT prolonged,11,3175,4905,2381,620,66
MAP4K3,ENSG00000011566,,Muscle tightness,11,3175,4905,2381,227,66
MAP4K3,ENSG00000011566,,Low density lipoprotein increased,11,3175,4905,2381,68,66
MAP4K3,ENSG00000011566,,Hepatic encephalopathy,11,3175,4905,2381,158,66
MAP4K3,ENSG00000011566,,Female genital tract fistula,11,3175,4905,2381,90,66
MAP4K3,ENSG00000011566,,Tubulointerstitial nephritis,11,3175,4905,2381,410,66
MAP4K3,ENSG00000011566,,Oral disorder,11,3175,4905,2381,82,66
MAP4K3,ENSG00000011566,,Mania,11,3175,4905,2381,224,66
MAP4K3,ENSG00000011566,,Hepatic steatosis,11,3175,4905,2381,379,66
MAP4K3,ENSG00000011566,,Shock haemorrhagic,11,3175,4905,2381,151,66
MAP4K3,ENSG00000011566,,Mental impairment,11,3175,4905,2381,315,66
MAP4K3,ENSG00000011566,,Body height decreased,11,3175,4905,2381,93,66
MAP4K3,ENSG00000011566,,Lethargy,11,3175,4905,2381,880,66
MAP4K3,ENSG00000011566,,Gingival bleeding,11,3175,4905,2381,199,66
MAP4K3,ENSG00000011566,,Hepatic cytolysis,11,3175,4905,2381,256,66
MAP4K3,ENSG00000011566,,Aphonia,11,3175,4905,2381,134,66
MAP4K3,ENSG00000011566,,Hepatic failure,11,3175,4905,2381,604,66
MAP4K3,ENSG00000011566,,Aspergillus infection,11,3175,4905,2381,171,66
MAP4K3,ENSG00000011566,,Respiratory disorder,11,3175,4905,2381,524,66
MAP4K3,ENSG00000011566,,Hypomagnesaemia,11,3175,4905,2381,359,66
MAP4K3,ENSG00000011566,,Accident,11,3175,4905,2381,127,66
MAP4K3,ENSG00000011566,,Dysphoria,11,3175,4905,2381,109,66
MAP4K3,ENSG00000011566,,Nodule,11,3175,4905,2381,187,66
MAP4K3,ENSG00000011566,,Diastolic dysfunction,11,3175,4905,2381,89,66
MAP4K3,ENSG00000011566,,Rectal haemorrhage,11,3175,4905,2381,550,66
MAP4K3,ENSG00000011566,,Gingival pain,11,3175,4905,2381,77,66
MAP4K3,ENSG00000011566,,Peritonitis,11,3175,4905,2381,197,66
MAP4K3,ENSG00000011566,,Incorrect dose administered,11,3175,4905,2381,821,66
MAP4K3,ENSG00000011566,,Carotid artery occlusion,11,3175,4905,2381,30,66
MAP4K3,ENSG00000011566,,Haematemesis,11,3175,4905,2381,472,66
MAP4K3,ENSG00000011566,,Tooth abscess,11,3175,4905,2381,81,66
MAP4K3,ENSG00000011566,,Inability to afford medication,11,3175,4905,2381,83,66
MAP4K3,ENSG00000011566,,Haemorrhoidal haemorrhage,11,3175,4905,2381,31,66
MAP4K3,ENSG00000011566,,Acute psychosis,11,3175,4905,2381,28,66
MAP4K3,ENSG00000011566,,Pulmonary tuberculosis,11,3175,4905,2381,68,66
MAP4K3,ENSG00000011566,,Arrhythmia,11,3175,4905,2381,1071,66
MAP4K3,ENSG00000011566,,Purpura,11,3175,4905,2381,406,66
MAP4K3,ENSG00000011566,,Hypoventilation,11,3175,4905,2381,91,66
MAP4K3,ENSG00000011566,,Ischaemia,11,3175,4905,2381,52,66
MAP4K3,ENSG00000011566,,Platelet count abnormal,11,3175,4905,2381,53,66
MAP4K3,ENSG00000011566,,Lip swelling,11,3175,4905,2381,491,66
MAP4K3,ENSG00000011566,,Acute kidney injury,11,3175,4905,2381,1206,66
MAP4K3,ENSG00000011566,,Acne,11,3175,4905,2381,438,66
MAP4K3,ENSG00000011566,,Graft versus host disease in skin,11,3175,4905,2381,64,66
MAP4K3,ENSG00000011566,,Fracture,11,3175,4905,2381,265,66
MAP4K3,ENSG00000011566,,Parotitis,11,3175,4905,2381,27,66
MAP4K3,ENSG00000011566,,Optic neuritis,11,3175,4905,2381,131,66
MAP4K3,ENSG00000011566,,Disease progression,11,3175,4905,2381,727,66
